ID,Job Title,Salary,Experience,Company,Details,Address,Employees,Date,Link
Job ID: 432297,Sales Engineer,"PHP 15,000 - 18,000 per month",1 Year or Less,EDMI Philippines Inc.,"Minimum of 1-2 years in Sales & Marketing Operation
Bachelor of Science in Electrical Engineer, ECE or Computer Engineering, License preferable but not required.
With Sales Experience and eager to trained.
Experience in dealing with Electrical utilities and/or Electric Contractors is an advantage.
Proactive team-player and results oriented
Willing to travel
Visits clients on regular basis and promotes company product.
Submits proposal and bids
Attends to closing an order and assures that this will be served accordingly.
Collects payment and attend to after sales request coordination.
Monitors and updates records of customer's information.
Safeguards the confidentiality of data in the Sales & Marketing Department and other vital information related to the company's operations.
Ensures strict implementation/compliance of company Policies, rules and regulations.
Performs other duties as may required.","2/F IMEZ Bldg. Pueblo Verde, MEPZ II, Basak, Lapu-Lapu City, Cebu",51-200 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/432297/cebu/sales-engineer?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432970,Software Engineer,N/A,1 Year or Less,EDMI Philippines Inc.,"Write clean, testable code using MET core programming languages
Develop technical specifications and architecture
Review and refactor code
Analyse system requirements and prioritize tasks
Document development and operational procedures
Test and debug various .NET applications
Deploy fully functional system
Upgrade existing programs
Bachelor's degree in Computer Science/Engineering, Electrical Engineering or Information Technology.
Previous experience as a .NET developer, at least 1 year.
In-depth knowledge of .NET languages like C#, .Net core, 00. C++ is desirable.
Knowledge with front-end development languages including Angular 2, JavaScript, HTML5, and CSS.
Familiarity with agile environments
Good communication skills in English
Desirable to have experience in developing system based in micro services
Desirable to have experience with cloud technologies
Desirable to have knowledge of Big Data tools like Kafka, Hadoop, HBase, time-series databases
Desirable to have experience in container deployment such as Dockers or Kubernetes
Newly graduates are welcome","IMEZ Bldg., Pueblo Verde, MEPZ II, Basak, Lapu-Lapu City, Cebu",51-200 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/432970/cebu/software-engineer?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 433091,Be our IT Support! Package: Salary + Allowances + Bonuses per month!,N/A,1 Year or Less,Newfold Digital Philippines Inc.,"Support including but not limited to Tier 2 end-user support and troubleshooting for end-user related issues/requests, user administration, root cause analysis, and VPN end-user support
Proven abilities in PC configuration and troubleshooting, including desktop operating systems and common applications
VPN client configuration and troubleshooting.
Assist with SOX and other required company mandates as requested
Responsible for executing hardware, application, and software upgrade/patch roll-out plans
Must be a graduate of IT or any related filed.
Strong desktop operating system and  printer configuration, and problem-solving/troubleshooting skills
Knowledge in current and recent versions of Windows desktop OS and Mac, Microsoft Office, M365, Enterprise level anti-virus solutions, and VPN solutions
Knowledge in Active Directory and/or OpenLDAP environments, and end-user-related network connectivity.
Work-life balance. Our work is thrilling and meaningful, but we know balance is key to living well.
We celebrate one another’s differences.  We’re proud of our culture of diversity and inclusion. We foster a culture of belonging. Our company and customers benefit when employees bring their authentic selves to work. We have programs that bring us together on important issues and provide learning and development opportunities for all employees.  We have 20 + affinity groups where you can network and connect with Newfolders globally.
We care about you. We are a family, and we care about you and your family’s physical and mental health by providing competitive HMO benefits – 175k MBL with one free dependent upon one year of service! We also give out Punctuality Bonus, Generous Vacation policy, and much more!
Where can we take you? We’re fans of helping our employees learn different aspects of the business, be challenged with new tasks, be mentored, and grow their careers. Unfold new possibilities with #teamnewfold!","11th Floor Philam Life Building, Cebu Business Park, Luz, Cebu City, Cebu",501-1000 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/433091/cebu/be-our-it-support-package--salary--allowances--bonuses-per-month?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 433278,Join us! Hiring: Network Engineer & Earn Competitive Salary+Allowances+Bonuses,N/A,2 to 4 Years,Newfold Digital Philippines Inc.,"Supports and builds a world-class network architecture.
Provides hosting services.
Responsible for designing, building, and supporting large-scale data center infrastructure and systems.
At least 3 years of data center networking experience
Knowledge with IP protocols at all layers of the Networking stack.
Experience with firewall products, and knowledge in routing protocols such as BGP, & OSPF.
Experience with either Cisco or Juniper switching and routing platforms.
Experience on UNIX/Linux systems and an understanding of how to debug network issues.
Work-life balance. Our work is thrilling and meaningful, but we know balance is key to living well.
We celebrate one another’s differences.  We’re proud of our culture of diversity and inclusion. We foster a culture of belonging. Our company and customers benefit when employees bring their authentic selves to work. We have programs that bring us together on important issues and provide learning and development opportunities for all employees.  We have 20 + affinity groups where you can network and connect with Newfolders globally.
We care about you. We are a family, and we care about you and your family’s physical and mental health by providing competitive HMO benefits – 175k MBL with one free dependent upon one year of service! We also give out Punctuality Bonus, Generous Vacation policy, and much more!
Where can we take you? We’re fans of helping our employees learn different aspects of the business, be challenged with new tasks, be mentored, and grow their careers. Unfold new possibilities with #teamnewfold!","11th Floor Philam Life Building, Cebu Business Park, Luz, Cebu City, Cebu",501-1000 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/433278/cebu/join-us-hiring--network-engineer--and--earn-competitive-salaryallowancesbonuses?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 433374,Digital Paid Media Strategist,N/A,2 to 4 Years,RipeConcepts Inc.,"Plan, design, and build highly scaled paid search and shopping/PLA campaigns
Monitor and manage multiple client campaigns as they relate to program goals and objectives
Proactively expand and improve ad campaigns based on client business needs
Work with feed management partners and participate in feed health assessments
Provide ongoing analysis of campaigns, visibility and traffic metrics
Conduct keyword research and additions to new and existing campaigns
Conduct ad-copy adjustment and testing according to best practice
Manages landing page optimization and tracking URLs
Provide regular and ad-hoc reporting and analysis on campaign status to client management and digital strategy team
Perform competitive search analysis
Assist in the development of ongoing departmental strategies and processes
2 years of paid search/SEM marketing experience desired (agency experience a plus)
2-3 years of shopping/PLA experience a plus
Experience with Structured Data/Data Feeds as they apply to Google & Bing Shopping Ads aka PLAs is preferred.
Ability to analyze data and trends to continually optimize media accounts for efficient ROI
Deep experience with Google Adwords and Bing Ads (certifications strongly preferred)
Experience with executing campaigns focused on driving online sales, optimizing to a ROAS
Strong understanding of Google Analytics
Keyword research and experience estimating campaign size and budget
Detailed report creation for paid campaigns
Excellent interpersonal skills, including strong written and verbal communication skills
Strong attention to detail, problem-solving, and time management skills
Strong initiative/self-motivated individual with a strong desire to succeed. “Can Do” attitude a must","8/F Ayala Center Cebu Tower Cebu Business Park, Luz, Cebu City, Cebu",201-500 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/433374/cebu/digital-paid-media-strategist?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432574,IT Engineer,N/A,1 Year or Less,NKC Manufacturing Philippines Corporation,"Meeting with the IT manager to discuss system needs.
Designing and installing computer hardware configurations.
Installing software and networking systems.
Troubleshooting network and software issues.
Installing high-level software security systems.
Training staff on newly installed hardware and software systems.
Fixing hardware, software, and networking issues.
Responding to general IT requests.
Ensuring security software is kept up to date.
Filing monthly reports for the IT Manager.
Bachelor’s degree in computer science or a similar field.
Extensive knowledge of computer hardware systems.
Familiarity with general OS systems, Enterprise, programming languages, and Office software.
Knowledge of LAN and wireless networks.
Ability to project manage.
Good communication skills.
Ability to troubleshoot complex software and hardware issues.
Knowledge of database and networking security systems.
Technical
Mathematics
Programming
Project Management
Team player/leadership skills
Critical thinking and problem-solving skills
Daily meal and transportation allowances
HMO upon regularization
Sick Leave and Vacation Leave credits and other mandated and special leave benefits","MEPZ II, Basak, Lapu-Lapu City, Cebu",11-50 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/432574/cebu/it-engineer?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 433371,QA Automation Engineer Leader,N/A,Managerial / Supervisory,TimeRiver Design Inc.,"Experience in quality assurance: 3+years
Experience in manual testing
Fluent in English
Responsible for the progress and the quality assurance of product
Experience in leader/management: 1+ years
Experience in quality assurance: 5+years Business-minded
Experience in E2E test (selenium, cypress etc)
Knowledge of automation test (cypress,testim etc)
Work experience in this system development industry
Bachelor's degree in computer science, information technology, computer engineering or any related courses.
Think, suggest, and do actions proactively (not waiting for instructions from the upper position)
Analyze client needs, issues, and requests and transform them into tasks
Communicate/Interface well with clients and represent the company in a positive and professional manner
Unlimited learning opportunity working with experienced in-house Japanese and Filipino managers – alongside with a great team of web developers & graphic designers
Employee with good performance will be sent to Japan for training
Competitive salary with signing bonus (Performance based)
Government benefits. Paid holidays, sick and vacation leaves.
Allowances and Bonuses
Insurance
Full-time from Monday to Friday and Day off for Philippine Holidays","9F FPN Epic Centre, A.S. Fortuna St., Bakilid, Mandaue City, Cebu",11-50 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/433371/cebu/qa-automation-engineer-leader?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 433369,Engagement Manager,N/A,Managerial / Supervisory,RipeConcepts Inc.,"Client engagement and client retention
Engage with active clients through emails and calls
Cross-sell and upsell on existing clients
Tap inactive accounts for touch-base
Achieve growth goals set by the profit center heads
Review and monitor opportunity pipeline and closed opportunities
Facilitate escalation complaints from clients
Work with PMs/Developers ensure to healthy status of projects
Prepare quote documents
Attend project scoping calls
Issue project endorsements
Consult with the production team to get accurate project estimates and timelines
Follow up open/pending quotations from clients
Negotiate with clients on pricing and payment terms to win the project bid
Client on-boarding
Bachelor’s degree holder of any course, preferable Computer or IT-related
Experience in project management (this role is for web/mobile app projects, but experience on those is not necessary)
Experience in managing multiple accounts simultaneously
Can perform comfortably in a fast-paced, deadline-oriented work environment
Excellent planning and organizational skills
Self-motivated and with a sense of urgency
Flexible and hands-on with the job
Excellent interpersonal as well as written & spoken English communication skills
Knowledge on web or mobile development technologies and platforms","8/F Ayala Center Cebu Tower (across Ayala PUV Terminal) Bohol Avenue, Cebu Business Park, Luz, Cebu City, Cebu",201-500 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/433369/cebu/engagement-manager?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 433370,Python Developer,N/A,2 to 4 Years,RipeConcepts Inc.,"Employees can work remotely
Full-time
Service Region: Philippines
Design, develop and maintain integrations between various systems using the Python framework.
Write clean, maintainable, and efficient code.
Deploy and manage integrations in the embedded Linux device.
Collaborate with cross-functional teams to identify and solve complex technical problems. Participate in code reviews, testing and debugging.
Act as a Python developer, working with other developers, test engineers, product managers and stakeholders to define and deliver high-quality software solutions.
Mid-Level Software Developer-Python Embedded Linux Required
Strong experience with Python framework and designing and writing integrations.
Experience deploying and managing applications for Embedded Linux platform like Ubuntu or Mint
Strong understanding of software development best practices, including design patterns, testing, and debugging.
Strong experience using communication protocols – RS232, USB, Ethernet - with autonomous devices.
Experience with RESTful API development and micro-services architecture.
Experience using the Git source code repository.
Experience writing automated Unit Tests and API Tests using a Python compatible toolset. Experience using Linux Virtual Machines.
Excellent communication and collaboration skills.
Experience deploying code using scripting languages and Azure DevOps Pipelines. Experience deploying and managing applications on the Microsoft Azure cloud platform. Desirable
Experience in the Power Utilities industry.
Experience with Apache Kafka or Microsoft Event Hubs.
Extensive knowledge of cloud computing concepts and technologies.
Experience using the OpenAPI RESTful API Documentation using Swagger and YAML.","8/F Ayala Center Cebu Tower (across Ayala PUV Terminal) Bohol Avenue, Cebu Business Park, Luz, Cebu City, Cebu",201-500 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/433370/cebu/python-developer?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 430862,Data Analyst | With Sign-on Bonus,"PHP 25,000 - 50,000 per month",2 to 4 Years,Sound Connection Philippines Inc.,"Product listings
Vendor application guides
Spreadsheet with standardized Make, Model, Year, Vendor, MPN, Vendor Notes, and AD Item Number columns filled in.
Spreadsheet software (e.g. Microsoft Excel, Google Sheets)
Collect the product listings and vendor application guides.
Open a new spreadsheet and create columns for Make, Model, Year, Vendor, MPN, Vendor Notes, and AD Item Number.
Copy and paste the vendor application guide into the spreadsheet, with each line item in a separate row.
Match the vendor Make, Model, and Year columns to the ARI format using the standardized format provided by ARI.
Fill in the Make, Model, and Year columns based on the information in the vendor application guide.
Fill in the Vendor and MPN columns based on the information in the vendor application guide.
If applicable, fill in the Vendor Notes column with any additional notes from the vendor application guide that would affect the fitment of the part. For example, positioning, bore size, compression, or other relevant information.
Map the Vendor and MPN to the AD item number by referring to the product listings.
Fill in the AD Item Number column with the corresponding AD item number.
Repeat steps 3-9 for each vendor application guide.
Review the spreadsheet for accuracy and completeness.
Save and distribute the spreadsheet as needed.
Preferred: Bachelor's degree in Data Analytics, Business Analytics, Statistics, or a related field.
At least 2 years of experience in a data analysis or data entry specialist role, preferably in e-commerce.
Required: Extremely proficient in Microsoft Applications and Google Suite
Strong analytical and problem-solving skills with the ability to identify patterns and trends in data.
Excellent attention to detail and ability to work with large datasets.
Strong communication and interpersonal skills, with the ability to present findings to both technical and non-technical audiences.
A proactive and self-motivated mindset with a strong desire to learn and grow.
Excellent verbal and written English Communication Skills
Can work with less supervision
Fast learner & highly trainable with good analytical skills
Good problem solver & a Positive attitude
Detail and customer-oriented with good multitasking and organizational ability
Flexible with the tasks that will be assigned especially on the client's need
Must be willing to work onsite, graveyard shift, and holidays
Can start immediately
Competitive salary may be determined and is negotiable based on your qualifications
Equipped with the latest technologies
Monthly Incentive Rewards on successful orders and Attendance Productivity
Offers Full-time employment and Career Growth
Easily accessible from almost any part of the Metro Cebu area.
Only One (1) Day Application Process
Service Incentive Leaves Upon Regularization
Attendance Productivity Incentives
Additional Hazard Pay within Qualifying Hours
Stable Job with Salary Appraisals
Holiday and Night Differential Premium Pay Rates
Job Promotion is highly possible... if YOU have the drive
Opportunity for long-term employment and career growth with a forward-thinking company
Supportive and inclusive company culture that values hard work and accountability
Chance to make a real impact on our clients' businesses and our own company's success
Work-Life Balance
HMO Coverage
Free Pre-hiring Medical Laboratories
Free Coffee","7th Floor MDCT Building, Leyte Loop, Cebu Business Park, Mabolo, Cebu City, Cebu",51-200 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/430862/cebu/data-analyst--with-sign-on-bonus?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432814,UI / UX Designer | WITH SIGN-ON BONUS,N/A,1 Year or Less,SOUND CONNECTION Philippines Inc.,"UI prototyping
Wireframing
Interactive and responsive designs
UX trends and research
Above-average skills on Adobe Photoshop and Illustrator
Comfortable working with Figma and Adobe XD
Excellent design skills on mobile apps and websites designed for small screens
Coding skill on HTML and Javascript is a plus
Competitive salary and may be determined and is negotiable based on your qualifications
Equipped with the latest technologies
Monthly Incentive Rewards on successful orders and Attendance Productivity
Offers Full-time employment and Career Growth
Easily accessible from almost any part of the Metro Cebu area.
Only a One-day Application Process
Service Incentive Leaves Upon Regularization
Attendance Productivity Incentives
Additional Hazard Pay within Qualifying Hours
Stable Job with Salary Appraisals
Holiday and Night Differential Premium Pay Rates
Job Promotion is highly possible... if YOU have the drive.
HMO/Health Insurance
Work-Life Balance
Free Pre-hiring Medical Laboratories","7F MDCT Building, Leyte Loop Cebu Business Park, Mabolo, Cebu City, Cebu",51-200 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/432814/cebu/ui---ux-designer--with-sign-on-bonus?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432817,Web Developer | WITH SIGN-ON BONUS,N/A,2 to 4 Years,SOUND CONNECTION Philippines Inc.,"Excellent skills on object-oriented PHP (2-3 years of solid experience)
Excellent skills on Javascript, DOMs and data handling
Above-average skills on Typescript
2-3 years experience on Nodejs and corresponding frameworks
Solid understanding of web development and/or mobile app development
Solid understanding of RESTful APIs and integration of web services
Strong problem-solving skills, attention to detail, and collaborative skills
Excellent communication skills on both spoken and written English
Competitive salary and may be determined and is negotiable based on your qualifications
Equipped with the latest technologies
Monthly Incentive Rewards on successful orders and Attendance Productivity
Offers Full-time employment and Career Growth
Easily accessible from almost any part of the Metro Cebu area.
Only a One-day Application Process
Service Incentive Leaves Upon Regularization
Attendance Productivity Incentives
Additional Hazard Pay within Qualifying Hours
Stable Job with Salary Appraisals
Holiday and Night Differential Premium Pay Rates
Job Promotion is highly possible... if YOU have the drive.
HMO/Health Insurance
Work-Life Balance
Free Pre-hiring Medical Laboratories","7F MDCT Building, Leyte Loop Cebu Business Park, Mabolo, Cebu City, Cebu",51-200 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/432817/cebu/web-developer--with-sign-on-bonus?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 433341,Systems Analyst,N/A,1 Year or Less,Forty Degrees Celsius Inc,"You will be part of a diverse community, continually pushing the boundaries of business capabilities.
FDCI will continually invest in your learning and growth. You'll work with FDCI’s certified practitioners and will support you in growing your own tech stack and certifications.
Has good communication skills
Has a decent understanding of system development designs
Knows how to convert client specifications to well defined, and understandable system specifications
Knowledge in Japanese Language is an advantage
1 year up experience
He/She will assist in ensuring that each member delegated to her is able to achieve his/her assigned targets.
He/She will be responsible for understanding a project's target, and ensuring that said goals are properly disseminated to the project's members.
He/She will be included in the basic designing of system documentation, consultation, and ensuring that all parties involved are well informed.
He/she will be a contact point between the offshore and onshore development teams.
Monthly Incentives (Performance, Attendance, etc.)
Meal and Transportation Allowance
Private Health Insurance
Leaves are convertible to cash
Performance-based salary increase and bonuses
Events and activities (Company Outing, Monthly Dinner, Sports Activities, etc.)
Incentives for JLPT passers (N1-N3)
Bereavement Assistance
Calamity Assistance
Referral Incentives
Incentives for ISTQB passer
+Signing Bonus
Cebu City, Cebu: Reliably commute or planning to relocate before starting work (Required)","6th floor, Skyrise1 Asiatown IT Park, Apas, Cebu City, Cebu",51-200 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/433341/cebu/systems-analyst?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 402713,C# Unity Developer (Game Development) - (Work from home),N/A,2 to 4 Years,Arcanys,"Be responsible for planning and implementing game functionality
Build the game code and ensure the quality of the finished product.
Translate design ideas, concepts, and requirements into a functional and engaging game.
Be required to build patches and install game updates.
At least 2 years Unity 3D C# experience
At least 5 years of game development experience
Excellent English communication skills
Relevant educational background
Toastmasters, English Classes, and other learning opportunities.
Top compensation based on expertise – we are only looking for top talent and pay accordingly.
Long-term work from home + allowances - we let you work from the comfort of your home + amazing allowances you get to enjoy!
Standard 5-day work week from Monday to Friday.
Flexible working schedule. You can choose your working hours (within reason).
Flat management style and open-door policy - no micromanagement and your voice is being heard!
Enrolment to HMO for a maximum of 3 immediate dependents on your 1st day.
Incentive-based wellness program.
Free consultations with Arcanys registered nutritionist-dietitians.",Home-based,201-500 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/402713/home-based/c-unity-developer-game-development---work-from-home?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 402507,UI/UX Designer (Work From Home),N/A,5+ Years,Arcanys,"Identify a client's design needs based on their business requirements.
Create and design the visual solutions to the client's design problems in accordance with current UI and UX best practices.
Act as an advocate for the User when discussing strategies and solutions with the client.
Execute the final art and graphic design in a way that's convenient and useful to both the client and the development team.
Minimum of 7 years of working experience in graphic design preferably in an applications development company
Highly Proficient in both Adobe Photoshop and Illustrator.
User Experience / User Interface Design Experience on Web and Mobile.
Creative both visually and analytically.
Can conceptualize and perform analysis on a product from sometimes vague design briefs.
Strong conceptualization and problem-solving skills.
Can effectively talk to project stakeholders/clients about their product and understand their needs and objectives.
Appropriate college degree
Can work with HTML/CSS is a plus
Toastmasters, English Classes, and other learning opportunities.
Top compensation based on expertise – we are only looking for top talent and pay accordingly.
Long-term work from home + allowances - we let you work from the comfort of your home + amazing allowances you get to enjoy!
Standard 5-day work week from Monday to Friday.
Flexible working schedule. You can choose your working hours (within reason).
Flat management style and open-door policy - no micromanagement and your voice is being heard!
Enrolment to HMO for a maximum of 3 immediate dependents on your 1st day.
Incentive-based wellness program.
Free consultations with Arcanys registered nutritionist-dietitians.",Home-based,201-500 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/402507/home-based/ui-ux-designer-work-from-home?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 402506,Software Project Manager / Scrum Master / Business Analyst (Work From Home),N/A,5+ Years,Arcanys,"Use a varied set of skills. Depending on your experience you’ll be a project manager, a scrum master, a business analyst, or simply a coordinator. You don’t necessarily need to be strong in all of these fields. We will find projects where you excel and we can train you over time to master it all, but at a minimum, you should be either a skilled scrum master or a skilled business analyst who has additional experience in project management.
Expect to be involved in a few projects at the same time. Most of our projects are with high-tech companies developing modern software products with the latest technologies.
Be part of our process improvement team, which continuously works on making Arcanys a more effective company.
Minimum of 10 years experience in an applications development environment, including 5 years as a scrum master, project manager, or business analyst. The other 5 years could be in software development, QA, or other technical fields.
Good knowledge of SDLC and Agile.
Experience in gathering, analyzing, and creating user requirements is a plus.
Experience in agile development methodology is a plus.
Good communication, conflict management, and relationship skills that can be applied to both IT and business groups.
Excellent written and verbal communication skills in English
Top compensation based on expertise – we are only looking for top talent and pay accordingly.
Long-term work from home + allowances - we let you work from the comfort of your home + amazing allowances you get to enjoy!
Standard 5-day work week from Monday to Friday.
Flexible working schedule. You can choose your working hours (within reason).
Flat management style and open-door policy - no micromanagement and your voice is being heard!
Work with the latest technologies - you can hone your skills and work with Australian and European clients + a chance to earn more through our self-training program
Enrolment to HMO for a maximum of 3 immediate dependents on your 1st day.
Incentive-based wellness program.
Toastmasters, English Classes, and other learning opportunities.
Free consultations with Arcanys registered nutritionist-dietitians.",Home-based,201-500 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/402506/home-based/software-project-manager---scrum-master---business-analyst-work-from-home?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 402505,Golang Developer (Work From Home),N/A,5+ Years,Arcanys,"Build the scalable, fault-tolerant systems and APIs that host our core business logic
Develop infrastructure with code using Cloudformation or Cloud Development Kit
Build systems integrations and use complaint methods on securing the passwords & secrets
Handle downtime and errors as quickly as possible using automation
Study (and pass, if possible) AWS certifications
5 years overall software development experience
At least 1 year of experience with Go / Golang
Proficiency in databases such as MySQL, Postgres, NoSQL
Experience in Continuous Integration and Delivery Tools such as Docker, Kubernetes, Git, Jenkins
Familiarity with API creation and RESTful services
Good English communication skills
Relevant educational background
Experience with Angular / React / Node.js / C# .NET
Toastmasters, English Classes, and other learning opportunities.
Top compensation based on expertise – we are only looking for top talent and pay accordingly.
Long-term work from home + allowances - we let you work from the comfort of your home + amazing allowances you get to enjoy!
Standard 5-day work week from Monday to Friday.
Flexible working schedule. You can choose your working hours (within reason).
Flat management style and open-door policy - no micromanagement and your voice is being heard!
Enrolment to HMO for a maximum of 3 immediate dependents on your 1st day.
Incentive-based wellness program.
Free consultations with Arcanys registered nutritionist-dietitians.",Home-based,201-500 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/402505/home-based/golang-developer-work-from-home?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 402509,Java Developer / Senior Java Developer (Work From Home),N/A,5+ Years,Arcanys,"Work with an agile team to analyze business needs and propose/implement software solutions for those needs.
Design and build new java solutions for the cloud (APIs and microservices)
Use modern java deployment concepts for the cloud such as serverless functions and containerized applications
Apply DevOps concepts such as CI/CD & rapid-but-robust deployments.
Minimum of 5 years of web development experience including 3 years of recent experience in Java
Must have at least 3 years experience in Springboot
Java 8+, Tomcat
JUnit 4/5
Spring 4+, Spring Boot 2+
REST APIs
Git + GitHub / BitBucket
Test Driven Development
Good English communication skills
Relevant educational background
Groovy / Grails
AWS infrastructure management
Elastic Search
Message Queuing
CI / CD, especially with Jenkins
JMeter performance testing
Angular
Toastmasters, English Classes, and other learning opportunities.
Top compensation based on expertise – we are only looking for top talent and pay accordingly.
Long-term work from home + allowances - we let you work from the comfort of your home + amazing allowances you get to enjoy!
Standard 5-day work week from Monday to Friday.
Flexible working schedule. You can choose your working hours (within reason).
Flat management style and open-door policy - no micromanagement and your voice is being heard!
Enrolment to HMO for a maximum of 3 immediate dependents on your 1st day.
Incentive-based wellness program.
Free consultations with Arcanys registered nutritionist-dietitians.",Home-based,201-500 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/402509/home-based/java-developer---senior-java-developer-work-from-home?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 409873,Software Test Automation Engineer,N/A,2 to 4 Years,Arcanys,"Test products before they are released to the market
Be involved in the whole software lifecycle and provide inputs from your unique point of view as a QA
Collaborate with people of different nationalities to exchange ideas and give valuable feedback on how to implement features and how to test them
Create test plans and be involved in risk analysis for the product and the project
Design and write test cases on how to test (and break) a product
Use different techniques of testing (from static testing to black-box testing to exploratory testing, etc.) to guarantee product quality
Implement and execute test automation scripts adapter from manual test cases
Come up and integrate new practices and processes that improve overall test and product quality
Plan and enact policies to integrate test automation of the project build process
Recommend improvements in software to enhance user experience
You are passionate about testing and excited to test products before they are released to the market
You are knowledgeable and well-versed with the QA process and with minimum 4 years of working experience as a test engineer
Test planning, test case creation, and test execution experience
UI testing experience, preferably in mobile and/or web application projects
Test automation experience and familiarity with some test automation tools
Experience working in Scrum or other iterative software development environment
Willing and able to work as a team member in multiple Scrum projects at the same time
You are proactive and have the initiative to work without supervision
You have great attention to detail, critical thinking, and problem-solving skills
Previous experience leading a team of testers (senior)
Willing and able to mentor less experienced testers about testing practices and approaches (senior)
Good interpersonal and English communication skills
Relevant educational background
Programming skills or previous programming experience
Toastmasters, English Classes, and other learning opportunities.
Top compensation based on expertise – we are only looking for top talent and pay accordingly.
Long-term work from home + allowances - we let you work from the comfort of your home + amazing allowances you get to enjoy!
Standard 5-day work week from Monday to Friday.
Flexible working schedule. You can choose your working hours (within reason).
Flat management style and open-door policy - no micromanagement and your voice is being heard!
Enrolment to HMO for a maximum of 3 immediate dependents on your 1st day.
Incentive-based wellness program.
Free consultations with Arcanys registered nutritionist-dietitians.","Work From Home, Cebu",201-500 employees,"Posted On: July 25, 2023",https://www.mynimo.com/jobs/view/409873/cebu/software-test-automation-engineer?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
